sal_avg_lc1vs0_iate,lmp_cw
-10195.54226784927,3.0
-1148.7157186597578,4.0
-11718.244110317777,1.0
-5892.681274541947,1.0
-3159.035855673721,1.0
-1751.808869251292,4.0
-14193.708567088273,3.0
-404.4870568086899,3.0
-11742.488339004598,1.0
-5881.630399346828,3.0
-12180.579641292697,4.0
-536.9362103508895,2.0
-3442.1904670571057,3.0
-7844.9801106874775,1.0
-5198.832375801821,3.0
-8663.767338522612,2.0
-4981.931730344418,4.0
-1148.5483261860147,4.0
-3325.2095094030374,2.0
-5902.062608513038,1.0
-16177.091693922288,1.0
-7519.614909214412,4.0
-556.5006934991188,4.0
-502.1132889324456,4.0
-832.8669323597096,4.0
-803.0983859162379,3.0
-6019.253974394493,1.0
-13551.490419301335,3.0
-5500.502572842324,1.0
-13806.984967583532,1.0
-12211.104086067404,1.0
-2231.611684375832,4.0
-19386.204384970133,1.0
-17010.185955027173,3.0
-6148.911821069386,1.0
-1054.0891395394665,4.0
-5048.934768514678,3.0
785.1335286409288,4.0
-8657.448372004357,4.0
-3683.31145418231,1.0
-5387.808777099523,3.0
-18501.627354358832,4.0
-8623.227805993398,4.0
-22145.020420318942,2.0
-1598.632564380849,3.0
-3102.081324368286,1.0
-7039.304495392644,3.0
-9831.833507663154,3.0
-20976.008067299197,2.0
-19693.46331476747,2.0
-10404.19076796824,4.0
-14764.676652045948,1.0
-10467.251484857949,1.0
-15201.191261677857,3.0
-1177.9462121313961,2.0
-16260.942832224715,2.0
-1980.8578209797497,4.0
-9535.964416199002,1.0
-5042.727981268075,4.0
-12248.190463503648,3.0
-1769.6951995626523,3.0
-4936.104325880917,1.0
-2976.3769308420724,4.0
-16182.598340632365,2.0
-15531.459970847782,4.0
-16245.48708236116,2.0
-1877.3633152946459,4.0
-6122.207271352547,2.0
-12785.321249138417,4.0
-12885.10028796029,2.0
-14034.294173018814,1.0
-9932.48012280573,1.0
-3948.573725673653,1.0
-3634.114316724874,4.0
-12287.344805987404,1.0
-1708.6779421014035,1.0
-3671.3202733647213,3.0
-16949.866332791855,1.0
-10403.105992638044,3.0
-4323.101115311794,3.0
-4504.9642367962915,1.0
-3018.4783630622333,2.0
-3698.7518125174392,4.0
-816.5476910608546,4.0
-21769.191396688017,1.0
-11324.08890951542,4.0
-6401.482780364991,4.0
-4752.38850626986,2.0
-4126.334936248364,1.0
-10628.260960609432,4.0
-7171.7452618468415,1.0
-12146.348963870136,2.0
-10747.389091558198,1.0
-7521.124242711461,2.0
-8501.421397128128,3.0
-17050.116457490774,2.0
-5140.694081190669,2.0
-8618.673045810121,4.0
-15035.647590064265,1.0
-6333.332041881432,2.0
-3116.3179932125545,4.0
-3012.235524184305,4.0
-2446.7954755765813,3.0
-6019.723937528811,4.0
-6961.607885598831,1.0
-4768.01079606388,4.0
-3535.3967039300924,1.0
-15326.183152139649,1.0
-657.7451655403177,3.0
-9367.038798330732,4.0
-14893.887667154897,2.0
-4733.826482278972,4.0
-5461.704272678652,1.0
-18251.32926472604,2.0
-18906.95609758905,3.0
-2634.1253398391373,4.0
-6653.027314377929,4.0
-13488.268860463366,4.0
-4250.5456134920005,3.0
-5007.615114845649,2.0
-1287.6041199756428,4.0
-4514.517508549525,1.0
-3571.089184913337,2.0
-2448.3292691821534,2.0
-6065.6277993309,1.0
-3651.334230716143,2.0
-8799.96466501931,2.0
-16304.195988854284,3.0
-121.72854196432695,4.0
-5618.739763971915,4.0
-8854.136314929377,1.0
-557.9526696239868,4.0
-2297.7420145037286,3.0
-17339.549787912754,1.0
-13352.824113785047,1.0
-3448.903742245411,4.0
-1907.1285054987366,3.0
-13244.649515837507,3.0
-7800.505517260171,2.0
-5028.323372908599,3.0
-6481.8780047604,3.0
-4352.590748586853,2.0
-18665.00347379223,2.0
-10244.750443134664,4.0
-5128.580366361115,1.0
-14010.83803110088,4.0
-4418.263491939748,1.0
-14490.08777798789,3.0
-6122.166529895598,3.0
