sal_avg_lc1vs0_iate,age
-1148.7157186597578,49.0
-11718.244110317777,36.0
-5892.681274541947,34.0
-3159.035855673721,43.0
-1751.808869251292,49.0
-14193.708567088273,45.0
-404.4870568086899,37.0
-11742.488339004598,39.0
-5881.630399346828,40.0
-12180.579641292697,48.0
-536.9362103508895,42.0
-3442.1904670571057,46.0
-7844.9801106874775,31.0
-5198.832375801821,39.0
-8663.767338522612,38.0
-4981.931730344418,38.0
-1148.5483261860147,47.0
-3325.2095094030374,35.0
-5902.062608513038,34.0
-16177.091693922288,35.0
-7519.614909214412,48.0
-556.5006934991188,44.0
-502.1132889324456,47.0
-832.8669323597096,48.0
-803.0983859162379,40.0
-6019.253974394493,32.0
-13551.490419301335,38.0
-5500.502572842324,33.0
-13806.984967583532,30.0
-12211.104086067404,30.0
-2231.611684375832,45.0
-19386.204384970133,36.0
-17010.185955027173,41.0
-6148.911821069386,37.0
-1054.0891395394665,33.0
-5048.934768514678,46.0
785.1335286409288,49.0
-8657.448372004357,50.0
-3683.31145418231,32.0
-5387.808777099523,35.0
-18501.627354358832,31.0
-8623.227805993398,44.0
-22145.020420318942,33.0
-1598.632564380849,47.0
-3102.081324368286,31.0
-7039.304495392644,47.0
-9831.833507663154,41.0
-20976.008067299197,34.0
-19693.46331476747,42.0
-10404.19076796824,45.0
-14764.676652045948,35.0
-10467.251484857949,33.0
-15201.191261677857,39.0
-1177.9462121313961,42.0
-16260.942832224715,32.0
-1980.8578209797497,44.0
-9535.964416199002,31.0
-5042.727981268075,44.0
-12248.190463503648,32.0
-1769.6951995626523,37.0
-4936.104325880917,31.0
-2976.3769308420724,43.0
-16182.598340632365,39.0
-15531.459970847782,48.0
-16245.48708236116,35.0
-1877.3633152946459,49.0
-6122.207271352547,46.0
-12785.321249138417,50.0
-12885.10028796029,40.0
-14034.294173018814,33.0
-9932.48012280573,37.0
-3948.573725673653,36.0
-3634.114316724874,48.0
-12287.344805987404,39.0
-1708.6779421014035,33.0
-3671.3202733647213,44.0
-16949.866332791855,38.0
-10403.105992638044,43.0
-4323.101115311794,32.0
-4504.9642367962915,34.0
-3018.4783630622333,33.0
-3698.7518125174392,43.0
-816.5476910608546,47.0
-21769.191396688017,35.0
-11324.08890951542,46.0
-6401.482780364991,37.0
-4752.38850626986,48.0
-4126.334936248364,37.0
-10628.260960609432,42.0
-7171.7452618468415,39.0
-12146.348963870136,34.0
-10747.389091558198,35.0
-7521.124242711461,32.0
-8501.421397128128,40.0
-17050.116457490774,43.0
-5140.694081190669,37.0
-8618.673045810121,44.0
-15035.647590064265,40.0
-6333.332041881432,47.0
-3116.3179932125545,43.0
-3012.235524184305,49.0
-2446.7954755765813,40.0
-6019.723937528811,50.0
-6961.607885598831,32.0
-4768.01079606388,37.0
-3535.3967039300924,34.0
-15326.183152139649,45.0
-657.7451655403177,40.0
-9367.038798330732,44.0
-14893.887667154897,43.0
-4733.826482278972,50.0
-5461.704272678652,34.0
-18251.32926472604,39.0
-18906.95609758905,38.0
-2634.1253398391373,36.0
-6653.027314377929,43.0
-13488.268860463366,44.0
-4250.5456134920005,39.0
-5007.615114845649,32.0
-1287.6041199756428,44.0
-4514.517508549525,38.0
-3571.089184913337,39.0
-2448.3292691821534,47.0
-6065.6277993309,37.0
-3651.334230716143,49.0
-8799.96466501931,48.0
-16304.195988854284,34.0
-121.72854196432695,42.0
-5618.739763971915,49.0
-8854.136314929377,32.0
-557.9526696239868,41.0
-2297.7420145037286,40.0
-17339.549787912754,32.0
-13352.824113785047,34.0
-3448.903742245411,49.0
-1907.1285054987366,50.0
-13244.649515837507,43.0
-7800.505517260171,37.0
-5028.323372908599,46.0
-6481.8780047604,49.0
-4352.590748586853,47.0
-18665.00347379223,38.0
-10244.750443134664,49.0
-5128.580366361115,41.0
-14010.83803110088,47.0
-4418.263491939748,36.0
-14490.08777798789,36.0
-6122.166529895598,39.0
