sal_avg_lc2vs0_iate,region
-26706.156657930547,70.0
-26203.56757693054,41.0
-29278.241244851273,67.0
-39391.10426416049,10.0
-39500.9541134297,65.0
-24764.47320574512,75.0
-26393.54367167318,61.0
-24708.75392754618,36.0
-15960.832021040354,38.0
-18461.496897762438,45.0
-19263.48495875371,85.0
-36708.47701861403,37.0
-26321.166082010466,50.0
-25318.998303019926,47.0
-38295.32292699146,57.0
-18808.253968902845,53.0
-18649.419249393224,39.0
-23255.851867485682,4.0
-37676.22331503729,48.0
-39915.84765573304,81.0
-40972.806390334124,43.0
-20809.62711564327,4.0
-33501.058422117276,31.0
-21957.923944653434,71.0
-25531.001631131585,44.0
-18559.557897065588,72.0
-22534.333486653624,64.0
-23865.89843360806,50.0
-21333.721674314565,64.0
-22518.341958600256,14.0
-29561.110412496655,5.0
-22121.49575358148,43.0
-19962.33002440291,60.0
-24975.78266926251,57.0
-29770.06107200046,50.0
-39377.186273463194,5.0
-28208.590485543442,26.0
-27212.961561675016,68.0
-32205.5182077712,58.0
-40936.663130830326,21.0
-30609.948298356976,23.0
-27698.28551838374,76.0
-42718.46292091183,53.0
-18751.345616443643,30.0
-34732.50344470034,64.0
-18501.294972918848,29.0
-18165.9262665135,56.0
-37227.92831221546,64.0
-38153.858252037535,20.0
-20785.918323496473,50.0
-36549.220714529336,21.0
-37574.96302309602,17.0
-32873.313871936916,76.0
-36625.2291479172,51.0
-18951.446232022976,63.0
-41007.72818836305,53.0
-25794.04087899904,44.0
-31116.48685108959,11.0
-26227.841367239398,80.0
-19024.146492559325,2.0
-30516.591860104436,81.0
-32162.45983182329,72.0
-43820.54591154262,1.0
-22123.924044788975,18.0
-29463.340951426115,6.0
-36602.26515336511,83.0
-38170.603741793355,32.0
-23042.45405504075,15.0
-38237.06556081749,77.0
-26421.708095931193,38.0
-33365.18351803435,60.0
-22779.959846722613,3.0
-32559.605822881178,59.0
-24402.5497803119,70.0
-30045.424992254208,2.0
-30897.684257358516,24.0
-22920.955203869285,48.0
-22214.033939021298,45.0
-30807.676781627757,48.0
-20055.435801921078,39.0
-19315.000082406565,70.0
-39692.42210194134,44.0
-31099.201419048542,60.0
-20630.55608560262,84.0
-36574.08477419347,66.0
-37968.46136517363,52.0
-30572.336253361893,68.0
-27182.020528505916,17.0
-29454.697728624215,21.0
-30340.798283016884,21.0
-28024.880749116848,60.0
-24470.52740258583,22.0
-35994.2264638444,72.0
-26557.873687824944,70.0
-32370.275172349342,33.0
-22866.035259504235,77.0
-23341.858330409945,51.0
-40725.55721444049,45.0
-25571.21195126924,17.0
-16741.00019962033,11.0
-33879.894617772545,5.0
-20551.823146674105,1.0
-23559.99172650735,79.0
-31332.402699830793,78.0
-34572.8759374995,82.0
-41937.805869653486,40.0
-34541.076066964684,55.0
-21909.319951113466,59.0
-23304.378175617487,21.0
-35691.90936135823,79.0
-26048.734697401,34.0
-27980.71221318941,12.0
-27815.498751835625,33.0
-39686.57688745149,79.0
-24461.405496965468,28.0
-34113.31996107551,53.0
-39369.24551231069,63.0
-19591.533881658255,17.0
-34216.62939225018,71.0
-22827.49266669837,26.0
