sal_avg_lc2vs0_iate,lmp_cw
-30782.739853173975,1.0
-26706.156657930547,1.0
-26203.56757693054,1.0
-29278.241244851273,4.0
-39391.10426416049,1.0
-39500.9541134297,3.0
-24764.47320574512,1.0
-26393.54367167318,4.0
-24708.75392754618,3.0
-15960.832021040354,4.0
-18461.496897762438,4.0
-19263.48495875371,1.0
-36708.47701861403,3.0
-26321.166082010466,4.0
-25318.998303019926,4.0
-38295.32292699146,2.0
-18808.253968902845,3.0
-18649.419249393224,1.0
-23255.851867485682,3.0
-37676.22331503729,3.0
-39915.84765573304,2.0
-40972.806390334124,2.0
-20809.62711564327,4.0
-33501.058422117276,1.0
-21957.923944653434,1.0
-25531.001631131585,3.0
-18559.557897065588,2.0
-22534.333486653624,2.0
-23865.89843360806,4.0
-21333.721674314565,1.0
-22518.341958600256,4.0
-29561.110412496655,3.0
-22121.49575358148,3.0
-19962.33002440291,1.0
-24975.78266926251,4.0
-29770.06107200046,2.0
-39377.186273463194,4.0
-28208.590485543442,2.0
-27212.961561675016,4.0
-32205.5182077712,2.0
-40936.663130830326,4.0
-30609.948298356976,2.0
-27698.28551838374,1.0
-42718.46292091183,1.0
-18751.345616443643,1.0
-34732.50344470034,4.0
-18501.294972918848,1.0
-18165.9262665135,1.0
-37227.92831221546,3.0
-38153.858252037535,1.0
-20785.918323496473,3.0
-36549.220714529336,3.0
-37574.96302309602,1.0
-32873.313871936916,2.0
-36625.2291479172,4.0
-18951.446232022976,4.0
-41007.72818836305,1.0
-25794.04087899904,4.0
-31116.48685108959,4.0
-26227.841367239398,2.0
-19024.146492559325,1.0
-30516.591860104436,4.0
-32162.45983182329,1.0
-43820.54591154262,2.0
-22123.924044788975,1.0
-29463.340951426115,2.0
-36602.26515336511,3.0
-38170.603741793355,2.0
-23042.45405504075,2.0
-38237.06556081749,4.0
-26421.708095931193,1.0
-33365.18351803435,2.0
-22779.959846722613,4.0
-32559.605822881178,4.0
-24402.5497803119,3.0
-30045.424992254208,4.0
-30897.684257358516,1.0
-22920.955203869285,4.0
-22214.033939021298,1.0
-30807.676781627757,1.0
-20055.435801921078,3.0
-19315.000082406565,4.0
-39692.42210194134,2.0
-31099.201419048542,4.0
-20630.55608560262,1.0
-36574.08477419347,2.0
-37968.46136517363,3.0
-30572.336253361893,4.0
-27182.020528505916,4.0
-29454.697728624215,4.0
-30340.798283016884,3.0
-28024.880749116848,2.0
-24470.52740258583,4.0
-35994.2264638444,1.0
-26557.873687824944,2.0
-32370.275172349342,2.0
-22866.035259504235,1.0
-23341.858330409945,2.0
-40725.55721444049,2.0
-25571.21195126924,3.0
-16741.00019962033,4.0
-33879.894617772545,4.0
-20551.823146674105,1.0
-23559.99172650735,4.0
-31332.402699830793,3.0
-34572.8759374995,1.0
-41937.805869653486,1.0
-34541.076066964684,4.0
-21909.319951113466,3.0
-23304.378175617487,3.0
-35691.90936135823,2.0
-26048.734697401,3.0
-27980.71221318941,3.0
-27815.498751835625,2.0
-39686.57688745149,2.0
-24461.405496965468,4.0
-34113.31996107551,1.0
-39369.24551231069,4.0
-19591.533881658255,1.0
-34216.62939225018,3.0
-22827.49266669837,3.0
