empl_chge_lc2vs0_iate,age
-1.182703755601826,35.0
-1.4129850990417294,38.0
-1.7458671021527383,41.0
-1.766114266051169,38.0
-1.662272417243703,43.0
-1.4021891872423877,43.0
-1.5302562466517693,41.0
-1.3639173709034214,38.0
-2.2292201845637996,36.0
-1.1860106173613776,50.0
-1.8716970078933155,50.0
-1.5015976816998664,46.0
-1.7068472904741514,35.0
-1.514406417569734,35.0
-1.598940892183697,49.0
-1.336849948404403,43.0
-1.4954164142547313,38.0
-1.8788672043898933,41.0
-1.6374420120228668,41.0
-1.7698646337832302,46.0
-1.9288478144967072,47.0
-1.0243054355315024,34.0
-2.0874021294254836,49.0
-1.843555990102149,45.0
-2.0658476158331807,43.0
-1.0218022709463639,37.0
-2.3356768852019085,38.0
-1.0989665511370652,35.0
-1.393606323554705,40.0
-2.2257890889674403,39.0
-2.327697473659968,45.0
-1.6068151477378012,49.0
-0.8588491519684467,36.0
-0.9103662656924256,36.0
-1.1378627629304003,45.0
-2.1311460381248324,41.0
-1.8464914696303327,40.0
-2.2125561403836977,49.0
-1.7042521591301585,49.0
-0.6442457247339453,32.0
-1.9097046162252151,35.0
-1.4409504974342981,47.0
-2.2350566375518137,41.0
-1.8404524296704312,50.0
-1.2051831571455338,45.0
-1.6823099324990283,47.0
-0.8996310303460753,34.0
-1.8003278385827333,30.0
-2.3043945503223244,45.0
-0.8545075141489614,35.0
-1.7291801443271364,32.0
-1.702784282352011,42.0
-1.7231891770481291,42.0
-2.121573884677299,35.0
-1.1913460752386247,40.0
-2.0266122585397954,36.0
-2.008675239145611,44.0
-0.9281637262204306,40.0
-1.1637783351205462,42.0
-1.4210027291348981,35.0
-1.433950534802115,47.0
-1.7262758772083406,40.0
-1.0213599582676645,31.0
-1.6371003319180901,47.0
-2.302160009722117,45.0
-1.9055181725366857,43.0
-1.5999372466555564,48.0
-1.4377510069858594,49.0
-1.4047281599674208,41.0
-1.9715562347259201,47.0
-1.1859625471670905,34.0
-1.6272052545385738,47.0
-1.1025083449131474,35.0
-1.730013050965268,50.0
-2.309986378443238,39.0
-0.9808357215576703,42.0
-2.14658792295295,30.0
-2.099759383572702,30.0
-1.635204605357865,47.0
-0.8433328303302124,35.0
-2.2526698811429107,41.0
-1.916253719433465,30.0
-2.4743847119105324,47.0
-1.720326310621192,48.0
-1.9761848801942237,36.0
-1.4331610959029888,38.0
-1.367725750359245,49.0
-0.9791844381393648,36.0
-2.1375635455227457,34.0
-1.8758751546332253,43.0
-1.7487804983540343,49.0
-1.3752522644046274,45.0
-1.8145958151399686,37.0
-1.2156296384053769,39.0
-1.8873165018934928,40.0
-1.634920957526697,48.0
-1.93220105568026,42.0
-1.6312992352439082,46.0
-1.9800722129374604,31.0
-1.9510321078550605,39.0
-1.1201888269417075,38.0
-1.9710403972577626,38.0
-2.316921731920415,47.0
-1.5307414096684906,35.0
-1.6745776442948959,34.0
-0.8618474897863924,35.0
-1.976690701368033,48.0
-2.048175689970918,44.0
-2.261293323303214,47.0
-1.9757741208492203,48.0
-2.230573585624539,40.0
-2.3135656142790544,32.0
-0.9203403145402875,38.0
-1.4370017786255023,33.0
-0.9203141683461088,30.0
-1.3173066195771648,30.0
-1.761634136623544,45.0
-1.435332406283679,36.0
-1.4770305999849829,41.0
-2.203400452931014,37.0
-1.9219396465877838,33.0
-1.892103112729815,46.0
-2.058813136304363,49.0
-1.6840952860802856,50.0
-2.072129461389494,32.0
-1.589669892565051,35.0
-0.7134024760908142,31.0
-1.8272820796941651,44.0
-1.116007501333103,33.0
-2.4558964180828977,47.0
-2.0104861823700317,31.0
-1.6989819098584618,47.0
-1.1659389446299855,41.0
-1.198124093789539,34.0
-1.2034430162782452,42.0
-1.5038830316000196,45.0
-1.3629106399588178,35.0
-1.3339235841771138,33.0
-0.6935914110176573,39.0
-1.8670833758055663,42.0
-0.8512695041857208,32.0
-2.068997937707305,44.0
-1.596935549208722,31.0
-2.1463145749750807,44.0
-1.3346094261543047,32.0
-1.8525465804129357,37.0
-2.242104189314323,31.0
-2.2073369473327005,43.0
-1.2049582869312077,39.0
-1.3258829562807268,48.0
-0.8148200161009493,35.0
-1.8320325758526677,49.0
-1.933151706185336,46.0
-1.4644212105690848,50.0
-1.3400551092866912,40.0
-0.7589977012817212,33.0
-1.2613816730483323,37.0
-2.4343556469906575,36.0
-1.539713897229821,48.0
-1.5996554340018585,39.0
-1.7525277197863236,33.0
-1.3063903266733363,44.0
-1.4449705868633334,38.0
-1.3246442564517507,43.0
-1.788944246827874,32.0
-1.5653386399746647,34.0
-1.526742878702475,33.0
-1.4398158088651756,43.0
-2.2109477031155413,47.0
-1.5195434435860575,35.0
-1.232862477518649,46.0
-1.7479887675910617,37.0
-1.9421758307806645,48.0
-2.429399517623108,37.0
-1.1987511052323536,42.0
-1.7726040298279384,39.0
-0.8767951632174245,34.0
-1.3625975423476104,35.0
-1.8110994821336406,32.0
-1.1864192914415033,40.0
-1.5446255945489527,43.0
-2.26308999814008,37.0
-1.2094578241140765,44.0
-1.1493256419816538,40.0
-1.878382957748961,47.0
-2.356170309796568,43.0
-1.2973217414896272,49.0
-2.186612031666579,40.0
-1.8116723932748917,50.0
-1.82952818826115,32.0
-2.2368096452323605,37.0
-2.0433199163643105,34.0
-1.337726498835762,45.0
-1.883893849311092,40.0
-1.5506832112669382,44.0
-1.7756118638571914,43.0
-1.7715561262308004,50.0
-1.9794613672406758,34.0
-1.1689510602172835,39.0
-1.2847311707806301,38.0
-1.6327405900044711,36.0
-1.1748405727225675,43.0
-1.440507047211896,44.0
-1.6973031975444692,39.0
-1.9189749658524198,32.0
-2.040879221951116,44.0
-1.3773330962449404,38.0
-1.5627207829790746,39.0
-1.3874678518311874,47.0
-2.172483183630897,37.0
-1.9146010839681682,49.0
-1.2945502815127503,48.0
-0.6048479957703017,34.0
-1.9949704475679955,42.0
-1.97115856216945,49.0
-1.6137798906475795,32.0
-2.1478368722697625,41.0
-1.3349960876302625,40.0
-1.217098540455598,32.0
-0.9033234622360258,34.0
-1.8442838607573746,49.0
-1.7717533636163498,50.0
-1.5476644099865167,43.0
-1.0411593476060996,37.0
-2.334053315448498,46.0
-1.592887005588632,49.0
-1.9591990001020445,47.0
-1.2094976573840373,38.0
-1.4328223154474191,49.0
-1.6533176645391743,41.0
-1.7760903960803975,47.0
-2.4137742960462636,36.0
-1.25362552961949,36.0
-1.6783862322372995,39.0
