sal_avg_lc2vs0_iate,olf_x0
-30782.73985317398,82.0
-26706.156657930547,34.0
-26203.56757693054,58.0
-29278.241244851277,20.0
-39391.10426416049,54.0
-39500.9541134297,19.0
-24764.47320574512,58.0
-26393.54367167318,73.0
-24708.75392754618,32.0
-15960.832021040356,71.0
-18461.496897762438,47.0
-19263.48495875371,23.0
-36708.47701861403,75.0
-26321.166082010466,26.0
-25318.998303019926,11.0
-38295.32292699146,5.0
-18808.253968902845,14.0
-18649.419249393228,36.0
-23255.851867485682,45.0
-37676.22331503729,18.0
-39915.84765573304,19.0
-40972.806390334124,20.0
-20809.62711564327,45.0
-33501.058422117276,48.0
-21957.923944653434,25.0
-25531.00163113158,42.0
-18559.55789706559,48.0
-22534.333486653624,26.0
-23865.89843360806,25.0
-21333.72167431457,18.0
-22518.34195860026,17.0
-29561.11041249666,32.0
-22121.495753581483,45.0
-19962.330024402912,19.0
-24975.782669262506,71.0
-29770.061072000462,48.0
-39377.1862734632,20.0
-28208.590485543442,43.0
-27212.961561675016,35.0
-32205.5182077712,14.0
-40936.663130830326,9.0
-30609.948298356976,32.0
-27698.28551838374,13.0
-42718.462920911836,33.0
-18751.345616443643,38.0
-34732.50344470034,24.0
-18501.294972918848,60.0
-18165.926266513507,25.0
-37227.92831221546,53.0
-38153.85825203754,22.0
-20785.918323496473,54.0
-36549.220714529336,31.0
-37574.96302309602,66.0
-32873.31387193691,78.0
-36625.2291479172,31.0
-18951.446232022976,32.0
-41007.72818836304,51.0
-25794.04087899904,37.0
-31116.48685108959,37.0
-26227.8413672394,7.0
-19024.146492559325,49.0
-30516.591860104436,18.0
-32162.45983182329,10.0
-43820.54591154262,29.0
-22123.924044788975,30.0
-29463.340951426115,56.0
-36602.2651533651,15.0
-38170.603741793355,41.0
-23042.454055040755,39.0
-38237.065560817486,6.0
-26421.708095931193,42.0
-33365.18351803435,61.0
-22779.95984672261,50.0
-32559.60582288118,47.0
-24402.549780311896,65.0
-30045.424992254204,68.0
-30897.684257358516,13.0
-22920.955203869285,24.0
-22214.033939021298,70.0
-30807.676781627753,36.0
-20055.43580192108,50.0
-19315.000082406565,7.0
-39692.42210194134,38.0
-31099.201419048542,20.0
-20630.55608560262,54.0
-36574.08477419347,54.0
-37968.46136517363,15.0
-30572.336253361893,70.0
-27182.020528505916,51.0
-29454.697728624215,12.0
-30340.798283016884,30.0
-28024.880749116848,60.0
-24470.527402585827,57.0
-35994.2264638444,46.0
-26557.87368782494,45.0
-32370.275172349346,50.0
-22866.035259504235,66.0
-23341.85833040995,50.0
-40725.55721444049,9.0
-25571.211951269244,14.0
-16741.00019962033,10.0
-33879.894617772545,44.0
-20551.823146674105,56.0
-23559.99172650735,74.0
-31332.402699830796,85.0
-34572.875937499506,22.0
-41937.805869653486,37.0
-34541.07606696469,30.0
-21909.319951113466,71.0
-23304.378175617487,19.0
-35691.90936135822,37.0
-26048.734697400992,59.0
-27980.71221318941,7.0
-27815.498751835625,50.0
-39686.57688745149,58.0
-24461.405496965468,45.0
-34113.31996107551,59.0
-39369.24551231069,15.0
-19591.53388165826,34.0
-34216.62939225017,57.0
-22827.49266669837,5.0
