sal_avg_lc1vs0_iate,age
-11718.244110317775,36.0
-5892.6812745419475,34.0
-3159.0358556737247,43.0
-1751.808869251291,49.0
-14193.708567088272,45.0
-404.4870568086899,37.0
-11742.488339004598,39.0
-5881.630399346826,40.0
-12180.579641292692,48.0
-536.936210350889,42.0
-3442.1904670571075,46.0
-7844.980110687477,31.0
-5198.83237580182,39.0
-8663.767338522612,38.0
-4981.931730344419,38.0
-1148.548326186014,47.0
-3325.2095094030374,35.0
-5902.062608513037,34.0
-16177.091693922292,35.0
-7519.614909214414,48.0
-556.5006934991188,44.0
-502.11328893244604,47.0
-832.8669323597087,48.0
-803.0983859162371,40.0
-6019.253974394493,32.0
-13551.490419301335,38.0
-5500.502572842325,33.0
-13806.984967583536,30.0
-12211.104086067404,30.0
-2231.6116843758336,45.0
-19386.204384970133,36.0
-17010.185955027173,41.0
-6148.911821069387,37.0
-1054.0891395394692,33.0
-5048.934768514678,46.0
785.1335286409296,49.0
-8657.448372004357,50.0
-3683.31145418231,32.0
-5387.808777099528,35.0
-18501.627354358836,31.0
-8623.2278059934,44.0
-22145.020420318942,33.0
-1598.6325643808489,47.0
-3102.081324368286,31.0
-7039.304495392646,47.0
-9831.833507663161,41.0
-20976.008067299197,34.0
-19693.463314767472,42.0
-10404.19076796824,45.0
-14764.67665204595,35.0
-10467.251484857949,33.0
-15201.191261677859,39.0
-1177.9462121313954,42.0
-16260.942832224715,32.0
-1980.8578209797506,44.0
-9535.964416199004,31.0
-5042.727981268076,44.0
-12248.190463503648,32.0
-1769.6951995626523,37.0
-4936.104325880915,31.0
-2976.3769308420747,43.0
-16182.598340632365,39.0
-15531.459970847787,48.0
-16245.48708236116,35.0
-1877.3633152946459,49.0
-6122.207271352548,46.0
-12785.321249138417,50.0
-12885.100287960291,40.0
-14034.294173018814,33.0
-9932.480122805739,37.0
-3948.5737256736534,36.0
-3634.11431672487,48.0
-12287.344805987403,39.0
-1708.6779421014032,33.0
-3671.320273364723,44.0
-16949.866332791855,38.0
-10403.105992638042,43.0
-4323.101115311794,32.0
-4504.9642367962915,34.0
-3018.4783630622296,33.0
-3698.751812517443,43.0
-816.5476910608545,47.0
-21769.19139668802,35.0
-11324.088909515422,46.0
-6401.482780364992,37.0
-4752.388506269861,48.0
-4126.334936248364,37.0
-10628.260960609434,42.0
-7171.7452618468415,39.0
-12146.348963870143,34.0
-10747.3890915582,35.0
-7521.124242711459,32.0
-8501.421397128128,40.0
-17050.116457490774,43.0
-5140.694081190668,37.0
-8618.673045810123,44.0
-15035.647590064265,40.0
-6333.3320418814355,47.0
-3116.3179932125536,43.0
-3012.235524184305,49.0
-2446.7954755765813,40.0
-6019.723937528809,50.0
-6961.607885598829,32.0
-4768.01079606388,37.0
-3535.396703930094,34.0
-15326.18315213965,45.0
-657.7451655403173,40.0
-9367.038798330734,44.0
-14893.887667154897,43.0
-4733.826482278974,50.0
-5461.704272678652,34.0
-18251.329264726046,39.0
-18906.956097589053,38.0
-2634.1253398391345,36.0
-6653.027314377928,43.0
-13488.268860463366,44.0
-4250.545613492002,39.0
-5007.615114845648,32.0
-1287.6041199756428,44.0
-4514.517508549528,38.0
-3571.089184913337,39.0
-2448.32926918215,47.0
-6065.6277993309,37.0
-3651.334230716144,49.0
-8799.96466501931,48.0
-16304.195988854284,34.0
-121.72854196432695,42.0
-5618.739763971913,49.0
-8854.13631492938,32.0
-557.9526696239886,41.0
-2297.742014503725,40.0
-17339.549787912754,32.0
-13352.824113785047,34.0
-3448.903742245415,49.0
-1907.128505498736,50.0
-13244.649515837507,43.0
-7800.505517260167,37.0
-5028.323372908599,46.0
-6481.878004760401,49.0
-4352.590748586854,47.0
-18665.00347379223,38.0
-10244.750443134668,49.0
-5128.580366361117,41.0
-14010.83803110088,47.0
-4418.263491939748,36.0
-14490.08777798789,36.0
-6122.166529895598,39.0
