sal_avg_lc1vs0_iate,olf_x0
-1148.7157186597615,74.0
-11718.244110317775,19.0
-5892.6812745419475,17.0
-3159.0358556737247,81.0
-1751.808869251291,64.0
-14193.708567088272,22.0
-404.4870568086899,61.0
-11742.488339004598,59.0
-5881.630399346826,18.0
-12180.579641292692,39.0
-536.936210350889,39.0
-3442.1904670571075,26.0
-7844.980110687477,24.0
-5198.83237580182,59.0
-8663.767338522612,8.0
-4981.931730344419,63.0
-1148.548326186014,69.0
-3325.2095094030374,49.0
-5902.062608513037,33.0
-16177.091693922292,42.0
-7519.614909214414,44.0
-556.5006934991188,83.0
-502.11328893244604,63.0
-832.8669323597087,72.0
-803.0983859162371,14.0
-6019.253974394493,64.0
-13551.490419301335,8.0
-5500.502572842325,82.0
-13806.984967583536,34.0
-12211.104086067404,58.0
-2231.6116843758336,20.0
-19386.204384970133,54.0
-17010.185955027173,19.0
-6148.911821069387,58.0
-1054.0891395394692,73.0
-5048.934768514678,32.0
785.1335286409296,71.0
-8657.448372004357,47.0
-3683.31145418231,23.0
-5387.808777099528,75.0
-18501.627354358836,26.0
-8623.2278059934,11.0
-22145.020420318942,5.0
-1598.6325643808489,14.0
-3102.081324368286,36.0
-7039.304495392646,45.0
-9831.833507663161,18.0
-20976.008067299197,19.0
-19693.463314767472,20.0
-10404.19076796824,45.0
-14764.67665204595,48.0
-10467.251484857949,25.0
-15201.191261677859,42.0
-1177.9462121313954,48.0
-16260.942832224715,26.0
-1980.8578209797506,25.0
-9535.964416199004,18.0
-5042.727981268076,17.0
-12248.190463503648,32.0
-1769.6951995626523,45.0
-4936.104325880915,19.0
-2976.3769308420747,71.0
-16182.598340632365,48.0
-15531.459970847787,20.0
-16245.48708236116,43.0
-1877.3633152946459,35.0
-6122.207271352548,14.0
-12785.321249138417,9.0
-12885.100287960291,32.0
-14034.294173018814,13.0
-9932.480122805739,33.0
-3948.5737256736534,38.0
-3634.11431672487,24.0
-12287.344805987403,60.0
-1708.6779421014032,25.0
-3671.320273364723,53.0
-16949.866332791855,22.0
-10403.105992638042,54.0
-4323.101115311794,31.0
-4504.9642367962915,66.0
-3018.4783630622296,78.0
-3698.751812517443,31.0
-816.5476910608545,32.0
-21769.19139668802,51.0
-11324.088909515422,37.0
-6401.482780364992,37.0
-4752.388506269861,7.0
-4126.334936248364,49.0
-10628.260960609434,18.0
-7171.7452618468415,10.0
-12146.348963870143,29.0
-10747.3890915582,30.0
-7521.124242711459,56.0
-8501.421397128128,15.0
-17050.116457490774,41.0
-5140.694081190668,39.0
-8618.673045810123,6.0
-15035.647590064265,42.0
-6333.3320418814355,61.0
-3116.3179932125536,50.0
-3012.235524184305,47.0
-2446.7954755765813,65.0
-6019.723937528809,68.0
-6961.607885598829,13.0
-4768.01079606388,24.0
-3535.396703930094,70.0
-15326.18315213965,36.0
-657.7451655403173,50.0
-9367.038798330734,7.0
-14893.887667154897,38.0
-4733.826482278974,20.0
-5461.704272678652,54.0
-18251.329264726046,54.0
-18906.956097589053,15.0
-2634.1253398391345,70.0
-6653.027314377928,51.0
-13488.268860463366,12.0
-4250.545613492002,30.0
-5007.615114845648,60.0
-1287.6041199756428,57.0
-4514.517508549528,46.0
-3571.089184913337,45.0
-2448.32926918215,50.0
-6065.6277993309,66.0
-3651.334230716144,50.0
-8799.96466501931,9.0
-16304.195988854284,14.0
-121.72854196432695,10.0
-5618.739763971913,44.0
-8854.13631492938,56.0
-557.9526696239886,74.0
-2297.742014503725,85.0
-17339.549787912754,22.0
-13352.824113785047,37.0
-3448.903742245415,30.0
-1907.128505498736,71.0
-13244.649515837507,19.0
-7800.505517260167,37.0
-5028.323372908599,59.0
-6481.878004760401,7.0
-4352.590748586854,50.0
-18665.00347379223,58.0
-10244.750443134668,45.0
-5128.580366361117,59.0
-14010.83803110088,15.0
-4418.263491939748,34.0
-14490.08777798789,57.0
-6122.166529895598,5.0
