sal_avg_lc2vs0_iate,sex
-26706.156657930547,1.0
-26203.56757693054,1.0
-29278.241244851277,2.0
-39391.10426416049,1.0
-39500.9541134297,1.0
-24764.47320574512,2.0
-26393.543671673175,2.0
-24708.75392754618,1.0
-15960.832021040354,2.0
-18461.496897762438,1.0
-19263.48495875371,2.0
-36708.47701861404,2.0
-26321.166082010466,1.0
-25318.998303019922,1.0
-38295.32292699146,1.0
-18808.253968902845,2.0
-18649.419249393228,2.0
-23255.851867485682,1.0
-37676.2233150373,1.0
-39915.84765573304,1.0
-40972.806390334124,1.0
-20809.62711564327,1.0
-33501.058422117276,1.0
-21957.923944653434,1.0
-25531.001631131585,1.0
-18559.55789706559,2.0
-22534.333486653624,1.0
-23865.89843360806,2.0
-21333.72167431457,1.0
-22518.34195860026,2.0
-29561.11041249665,1.0
-22121.49575358148,2.0
-19962.33002440291,2.0
-24975.782669262506,2.0
-29770.061072000455,1.0
-39377.1862734632,1.0
-28208.590485543442,1.0
-27212.961561675016,2.0
-32205.5182077712,2.0
-40936.66313083032,1.0
-30609.948298356976,1.0
-27698.28551838374,1.0
-42718.46292091184,1.0
-18751.345616443643,2.0
-34732.50344470034,2.0
-18501.294972918844,1.0
-18165.926266513507,2.0
-37227.92831221546,2.0
-38153.858252037535,1.0
-20785.918323496473,1.0
-36549.220714529336,2.0
-37574.96302309602,2.0
-32873.31387193691,2.0
-36625.2291479172,2.0
-18951.446232022976,2.0
-41007.72818836305,1.0
-25794.04087899904,1.0
-31116.48685108959,2.0
-26227.841367239398,2.0
-19024.146492559325,2.0
-30516.591860104436,1.0
-32162.459831823286,2.0
-43820.54591154263,1.0
-22123.924044788975,1.0
-29463.340951426115,2.0
-36602.26515336511,1.0
-38170.603741793355,1.0
-23042.454055040747,2.0
-38237.06556081749,1.0
-26421.708095931186,1.0
-33365.18351803435,2.0
-22779.95984672261,2.0
-32559.605822881178,2.0
-24402.549780311896,2.0
-30045.424992254208,2.0
-30897.684257358516,2.0
-22920.955203869285,2.0
-22214.0339390213,2.0
-30807.676781627757,1.0
-20055.435801921078,2.0
-19315.000082406565,1.0
-39692.42210194134,1.0
-31099.20141904854,2.0
-20630.55608560262,2.0
-36574.08477419348,1.0
-37968.46136517363,1.0
-30572.336253361893,2.0
-27182.020528505916,1.0
-29454.697728624207,1.0
-30340.798283016884,2.0
-28024.880749116848,2.0
-24470.52740258583,2.0
-35994.22646384441,2.0
-26557.87368782494,2.0
-32370.27517234935,2.0
-22866.035259504235,2.0
-23341.858330409945,2.0
-40725.55721444049,1.0
-25571.211951269244,1.0
-16741.00019962033,2.0
-33879.894617772545,2.0
-20551.823146674105,1.0
-23559.99172650735,2.0
-31332.402699830793,2.0
-34572.8759374995,1.0
-41937.805869653486,1.0
-34541.07606696469,2.0
-21909.319951113466,2.0
-23304.378175617487,1.0
-35691.90936135822,1.0
-26048.734697400992,2.0
-27980.71221318941,1.0
-27815.498751835625,2.0
-39686.57688745149,1.0
-24461.405496965468,1.0
-34113.31996107551,2.0
-39369.24551231069,1.0
-19591.53388165826,2.0
-34216.62939225018,1.0
-22827.49266669837,1.0
